,img_coding,num_layer,num_cell,start_cell_dim,parameter_num,acc,f-1_score,roc_auc_score,time
652,"['rp', 'gas', 'regas', 'trgas', 'regad', 'trgad', 'mk', 'trmk', 'ctwav']",4,3,39,6389772,86.50159744408946,0,0.8589627062070736,5
653,"['rp', 'trrp', 'mk', 'ctwav']",4,2,59,10333832,89.61661341853035,0,0.8927582001412158,3
654,"['rp', 'trrp', 'regas', 'trgas', 'gad', 'trgad', 'mk', 'trmk']",4,1,52,4777437,87.8594249201278,0,0.8747005584440594,2
655,"['trrp', 'regas', 'trgad', 'mk', 'ctwav']",4,3,16,1030982,86.34185303514377,0,0.8627652609281726,5
656,"['trrp', 'gas', 'gad', 'trmk']",4,2,43,5566112,85.54313099041534,0,0.8548546119776622,3
657,"['rp', 'gas', 'regad', 'mk']",4,3,21,1939504,81.46964856230032,0,0.8060055202516208,5
658,"['rp', 'rerp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'trmk']",2,3,70,1130518,79.9520766773163,0,0.7899184800051352,2
659,"['rp', 'trrp', 'gad', 'mk', 'remk', 'trmk']",4,2,66,12505186,87.53993610223642,0,0.8699762500802362,3
660,"['rp', 'trrp', 'regas', 'trgas', 'mk', 'remk']",4,3,63,16301394,89.6964856230032,0,0.8945054239681623,5
661,"['rp', 'trrp', 'gad', 'trgad', 'mk', 'remk', 'trmk']",4,2,67,13276424,88.09904153354633,0,0.8764195391231785,3
662,"['trrp', 'gas', 'regas', 'trgas', 'mk', 'remk', 'trmk']",4,2,54,8382178,87.22044728434504,0,0.8746877206495923,3
663,"['trgas', 'gad', 'trgad', 'mk', 'trmk']",3,3,47,2261774,84.02555910543131,0,0.8368804159445407,3
664,"['rp', 'regas', 'gad', 'remk', 'ctwav']",4,1,96,16210442,86.90095846645367,0,0.864679376083189,2
665,"['gas', 'gad', 'trgad', 'trmk']",3,3,74,5347185,82.90734824281151,0,0.8273907182746003,3
666,"['trrp', 'gas', 'regas', 'trgas', 'gad', 'remk']",3,2,44,1371680,84.66453674121406,0,0.8468322742152897,2
667,"['rp', 'trrp', 'regas', 'mk', 'ctwav']",4,2,59,10336772,87.69968051118211,0,0.8720867834905963,3
668,"['trrp', 'regad', 'mk', 'ctwav']",4,1,85,13009888,85.94249201277955,0,0.8555388664227485,2
669,"['rp', 'trrp', 'regas', 'trgas', 'mk', 'remk', 'ctwav']",4,2,63,11763810,88.09904153354633,0,0.8757904871943,3
670,"['rp', 'trrp', 'gas', 'trgas', 'regad', 'remk', 'ctwav']",4,3,55,12491040,85.46325878594249,0,0.8451813338468452,5
671,"['rp', 'rerp', 'regas', 'trgas', 'mk', 'remk', 'trmk']",3,2,92,5946100,84.50479233226837,0,0.8383054111303676,2
672,"['rp', 'trrp', 'regas', 'trgas', 'mk']",4,3,63,16298258,88.17891373801918,0,0.8772860902496951,5
673,"['rp', 'trrp', 'regas', 'trgas', 'trgad', 'mk', 'remk']",4,3,63,16304530,87.77955271565496,0,0.8716952307593554,5
674,"['rp', 'rerp', 'gas', 'regas', 'regad', 'remk', 'ctwav']",2,3,46,494466,77.39616613418531,0,0.7743924513768535,2
675,"['trrp', 'gas', 'trgas', 'mk', 'remk', 'trmk', 'ctwav']",2,1,74,539147,80.19169329073482,0,0.7996893253739009,1
676,"['rp', 'trrp', 'mk', 'ctwav']",4,2,58,9657610,88.89776357827476,0,0.8857141023172219,3
677,"['rp', 'trrp', 'ctwav']",4,2,70,14053026,88.81789137380191,0,0.8837152577187241,3
678,"['trrp', 'gas', 'regas', 'trgas', 'gad', 'remk', 'trmk']",4,3,13,792432,83.30670926517571,0,0.8309686115925283,5
679,"['rerp', 'gas', 'trgas', 'gad', 'trgad', 'remk', 'trmk', 'ctwav']",4,1,87,13638396,86.0223642172524,0,0.853260157904872,2
680,"['rp', 'trrp', 'trgas', 'trgad', 'mk', 'ctwav']",4,2,86,21210396,87.46006389776358,0,0.8701161820399256,3
681,"['rp', 'trgad', 'remk', 'ctwav']",2,3,45,487704,76.75718849840256,0,0.769598818922909,2
682,"['rerp', 'gas', 'regas', 'trgas', 'regad', 'trmk', 'ctwav']",4,2,61,11041550,83.70607028753993,0,0.8272495025354643,3
683,"['gad', 'trgad', 'mk', 'remk', 'trmk']",4,2,82,19282424,85.06389776357827,0,0.8522973233198536,3
684,"['rp', 'rerp', 'trrp', 'regas', 'trgas', 'regad', 'mk', 'remk']",4,3,36,5178359,86.34185303514377,0,0.8568521727967136,5
685,"['rp', 'trrp', 'regas', 'trgas', 'gad', 'trmk', 'ctwav']",4,2,29,2599006,87.38019169329074,0,0.8693754412991849,3
686,"['rerp', 'mk']",3,2,83,4940756,76.19808306709265,0,0.7591295975351435,2
687,"['trrp', 'trgas', 'regad', 'trmk']",4,1,20,711637,81.38977635782747,0,0.8071519352975159,2
688,"['rp', 'trrp', 'regas']",3,2,53,2051110,82.74760383386581,0,0.8216316836767442,2
689,"['trgas', 'gad', 'regad', 'trgad', 'remk', 'ctwav']",3,1,21,214452,79.63258785942492,0,0.7903523974581167,1
690,"['rp', 'trrp', 'trgas', 'mk', 'ctwav']",4,2,59,10336772,89.21725239616613,0,0.8882996341228577,3
691,"['rp', 'rerp', 'gas', 'regas', 'trgas', 'regad', 'trmk']",2,3,40,376692,76.75718849840256,0,0.7669568008216189,2
692,"['rp', 'trrp', 'trgas', 'mk', 'trmk']",4,1,64,7216818,86.66134185303514,0,0.8590602734450222,2
693,"['rp', 'gas', 'trgas', 'regad', 'trgad', 'ctwav']",4,2,22,1401852,85.46325878594249,0,0.850213749277874,3
694,"['rp', 'trgad', 'mk']",3,2,78,4265626,86.10223642172524,0,0.8586558829193145,2
695,"['rp', 'gad', 'trgad', 'mk']",3,2,78,4269448,86.5814696485623,0,0.864861672764619,2
696,"['rp', 'regas', 'gad', 'trgad', 'mk']",3,3,78,5942372,84.66453674121406,0,0.8425547210989152,3
697,"['trrp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'remk']",3,1,66,1874979,79.71246006389777,0,0.7902124654984273,1
698,"['rp', 'trrp', 'regas', 'trgas', 'mk', 'remk']",4,3,60,14331437,87.53993610223642,0,0.8683407150651519,5
699,"['rp', 'trrp', 'regas', 'mk']",4,2,59,10333832,87.06070287539936,0,0.8649027537069132,3
700,"['rerp', 'regas', 'regad', 'mk', 'ctwav']",2,2,50,412476,73.56230031948881,0,0.7359432569484563,1
701,"['rp', 'trrp', 'gad', 'trgad', 'mk', 'remk']",3,2,77,4277092,87.61980830670926,0,0.8726041466076129,2
702,"['regas', 'regad', 'trgad', 'mk', 'trmk', 'ctwav']",3,3,54,2860772,83.38658146964856,0,0.8293189550035305,3
703,"['trrp', 'gas', 'regas', 'remk']",3,2,43,1367368,79.07348242811501,0,0.7899480069324091,2
704,"['trrp', 'gas', 'regas', 'trgad', 'remk']",3,2,49,1764876,80.75079872204473,0,0.8101585467616663,2
705,"['rp', 'gas', 'gad', 'regad', 'trmk']",4,2,71,14873438,85.14376996805112,0,0.8487605109442198,3
706,"['rp', 'rerp', 'regas', 'regad', 'trmk']",3,3,23,572744,75.47923322683707,0,0.743278772706849,3
707,"['rp', 'trrp', 'regas', 'trgas', 'regad', 'trgad', 'remk', 'trmk']",4,3,48,9187166,87.30031948881789,0,0.8675024070864626,5
708,"['trrp', 'trgas', 'ctwav']",4,1,36,2288909,85.06389776357827,0,0.8506617883047692,2
709,"['rerp', 'gad', 'regad', 'mk', 'remk', 'trmk']",2,3,41,411947,80.91054313099042,0,0.8059785608832404,2
710,"['gas', 'regas', 'regad', 'trgad', 'mk', 'ctwav']",3,2,36,921836,82.58785942492013,0,0.8193953398806086,2
711,"['rp', 'regas', 'mk', 'ctwav']",4,2,29,2594596,84.82428115015975,0,0.8432813402657424,3
712,"['trrp', 'regas', 'gad', 'regad', 'mk', 'remk', 'ctwav']",3,3,35,1281251,79.07348242811501,0,0.78403491880095,3
713,"['rp', 'trrp', 'gas', 'trgas', 'regad', 'trgad', 'ctwav']",4,1,35,2295965,87.93929712460064,0,0.8751896784132486,2
714,"['rerp', 'trrp', 'gas', 'regad', 'remk', 'ctwav']",4,1,12,259871,85.70287539936102,0,0.8523101611143207,2
715,"['rerp', 'trrp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'trgad', 'ctwav']",3,1,21,217686,83.14696485623003,0,0.824454714680018,1
716,"['rp', 'trrp', 'gas', 'regas', 'gad', 'regad', 'trgad', 'remk', 'ctwav']",2,1,80,635502,80.83067092651757,0,0.8071249759291353,1
717,"['rp', 'trrp', 'mk', 'remk', 'trmk', 'ctwav']",4,2,59,10339712,87.93929712460064,0,0.8741831953270428,3
718,"['rp', 'trrp', 'regas', 'trgas', 'trgad', 'mk']",4,2,38,4159044,87.53993610223642,0,0.869598818922909,3
719,"['rp', 'trrp', 'regas', 'trgas', 'trgad', 'mk']",4,2,39,4606742,86.82108626198082,0,0.8684678092303741,3
720,"['rp', 'rerp', 'gas', 'mk', 'trmk']",3,3,79,6250262,83.22683706070288,0,0.8280890942936004,3
721,"['rp', 'trrp', 'regas', 'trgas', 'mk', 'remk']",4,3,62,15300190,87.22044728434504,0,0.8653777521021888,5
722,"['rp', 'trrp', 'mk', 'remk', 'ctwav']",4,2,59,10336772,88.33865814696486,0,0.8786417613454008,3
723,"['rp', 'trrp', 'gad', 'mk', 'ctwav']",4,2,82,19282424,87.8594249201278,0,0.8741973169009565,3
724,"['trrp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'mk', 'remk', 'trmk']",4,2,54,8387470,84.90415335463258,0,0.8455318056357918,3
725,"['rp', 'rerp', 'gas', 'regas', 'gad', 'regad', 'remk']",2,1,50,252689,63.17891373801917,0,0.6334822517491494,1
726,"['rp', 'rerp', 'trrp', 'regas', 'gad', 'trgad', 'trmk']",3,1,77,2611812,84.42492012779553,0,0.8381937223185058,1
727,"['rerp', 'gas', 'trgas', 'regad', 'trgad', 'ctwav']",3,2,15,186986,80.83067092651757,0,0.7994505423968162,2
728,"['rp', 'trrp', 'regas', 'regad', 'trgad', 'mk', 'trmk', 'ctwav']",4,2,67,13279756,86.98083067092652,0,0.8651684960523781,3
729,"['rp', 'rerp', 'trrp', 'gas', 'trgas', 'gad', 'regad', 'trmk']",3,1,23,256652,82.50798722044729,0,0.8178997368252134,1
730,"['rp', 'trrp', 'gas', 'regas', 'gad', 'mk', 'remk']",4,3,83,28057535,87.22044728434504,0,0.8735554271776109,5
731,"['rp', 'trrp', 'gas', 'gad', 'trgad', 'mk', 'remk', 'trmk']",2,2,18,60130,65.97444089456869,0,0.6610437126901598,1
732,"['rp', 'rerp', 'trgas', 'regad', 'remk', 'trmk']",2,1,76,564283,78.1150159744409,0,0.7781654791706785,1
733,"['rp', 'trrp', 'trgad', 'mk', 'ctwav']",4,2,59,10336772,88.33865814696486,0,0.8797740548173824,3
734,"['trrp', 'regas', 'gad', 'trgad', 'mk', 'remk', 'trmk']",3,1,15,116174,76.75718849840256,0,0.7614211438474869,1
735,"['trrp', 'gas', 'regas', 'trgas', 'gad', 'remk', 'trmk']",4,2,75,16576020,87.46006389776358,0,0.876280890942936,3
736,"['trgas', 'mk']",3,3,83,6876011,80.75079872204473,0,0.811668271390975,3
737,"['rp', 'rerp', 'trgas', 'gad', 'trgad', 'remk', 'trmk', 'ctwav']",4,2,22,1404008,86.90095846645367,0,0.864176134540086,3
738,"['rerp', 'trgas', 'regad', 'mk', 'remk', 'trmk', 'ctwav']",3,2,16,187770,79.3929712460064,0,0.7832235701906411,2
739,"['rp', 'trrp', 'mk', 'trmk', 'ctwav']",4,2,59,10336772,87.38019169329074,0,0.8684947685987547,3
740,"['rp', 'gas', 'trgas', 'trgad', 'ctwav']",2,2,79,1039482,80.43130990415335,0,0.8002760125810385,1
741,"['rp', 'trrp', 'regas', 'trgas', 'mk', 'remk']",4,2,61,11038512,88.25878594249201,0,0.8776493998331086,3
742,"['regas', 'remk']",3,3,55,3064616,66.05431309904154,0,0.6517196225688427,3
743,"['rp', 'gad', 'mk', 'remk']",3,2,77,4269448,86.10223642172524,0,0.8594107452339688,2
744,"['rerp', 'trrp', 'remk']",3,2,78,4265626,83.06709265175719,0,0.8254753193401374,2
745,"['rp', 'rerp', 'trrp', 'gas', 'regad', 'trgad', 'trmk', 'ctwav']",2,1,34,122903,77.55591054313099,0,0.7717221901277361,1
746,"['trrp', 'trgas', 'regad', 'trgad', 'mk', 'trmk']",3,2,59,2538632,80.11182108626198,0,0.7953000834456642,2
747,"['rp', 'trrp', 'trgas', 'trgad', 'mk', 'remk']",4,3,66,17333531,89.6964856230032,0,0.894631234353938,5
748,"['trrp', 'gad', 'mk', 'trmk', 'ctwav']",4,1,90,14250489,87.06070287539936,0,0.869054496437512,2
749,"['rp', 'rerp', 'gas', 'gad', 'trmk']",4,2,87,22202710,85.54313099041534,0,0.8530932665768022,3
750,"['rp', 'trrp', 'mk', 'remk', 'trmk']",4,1,66,7673607,87.22044728434504,0,0.8668874767314975,2
751,"['rp', 'trrp', 'regas', 'trgas', 'mk', 'remk']",4,2,59,10339712,88.89776357827476,0,0.885210860774119,3
752,"['rp', 'trrp', 'regas', 'gad', 'trgad', 'trmk']",4,2,90,23225806,88.09904153354633,0,0.8745323833365428,3
753,"['rp', 'trrp', 'trgas', 'trgad', 'mk', 'remk']",4,3,62,15300190,88.9776357827476,0,0.8875871365299441,5
754,"['rp', 'rerp', 'regas', 'trgas', 'mk']",2,3,26,160973,63.65814696485623,0,0.634278195006098,2
755,"['rp', 'trrp', 'regas', 'trgas', 'trgad', 'mk']",4,2,59,10339712,87.38019169329074,0,0.867488285512549,3
756,"['rp', 'trrp', 'trgas', 'regad', 'trgad', 'mk']",3,1,78,2607990,84.66453674121406,0,0.8405417549265036,1
757,"['rp', 'trrp', 'gas', 'gad', 'mk', 'remk']",4,2,22,1401852,86.0223642172524,0,0.8562796071634892,3
758,"['rerp', 'gas', 'regas', 'trgas', 'gad', 'mk', 'trmk']",4,2,76,16576020,85.8626198083067,0,0.853414211438475,3
759,"['gas', 'trgad', 'mk', 'ctwav']",3,1,76,2469527,85.78274760383387,0,0.8544348160985943,1
760,"['trrp', 'gas', 'remk', 'trmk', 'ctwav']",4,2,20,1159192,86.18210862619809,0,0.8598998652031581,3
761,"['rerp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'ctwav']",2,3,76,1325841,79.15335463258786,0,0.7916952307593556,2
762,"['rp', 'trrp', 'trgas', 'trgad', 'trmk']",4,3,66,17330297,88.73801916932908,0,0.8823454650491046,5
763,"['rp', 'trrp', 'mk', 'ctwav']",4,2,60,10333832,88.01916932907348,0,0.876182039925541,3
764,"['trrp', 'regas', 'trgas', 'gad', 'trgad', 'mk', 'remk']",4,2,53,8382178,86.5814696485623,0,0.8656165350792734,3
765,"['rp', 'gad', 'trgad', 'mk', 'remk']",3,2,80,4494522,86.26198083067092,0,0.8593825020861416,2
766,"['gas', 'trgas', 'gad', 'trgad', 'ctwav']",3,2,14,143382,86.34185303514377,0,0.8627652609281726,2
767,"['rp', 'trrp', 'gad', 'trgad', 'remk', 'trmk', 'ctwav']",4,1,38,2556670,87.22044728434504,0,0.8670132871172732,2
768,"['rp', 'rerp', 'gas', 'trgas', 'gad', 'regad', 'trgad', 'mk', 'trmk']",3,2,73,3862616,81.70926517571885,0,0.8075986905449644,2
769,"['rp', 'gad', 'mk', 'remk', 'trmk', 'ctwav']",3,3,40,1576692,81.86900958466454,0,0.819899865203158,3
770,"['rp', 'regas', 'regad', 'trmk']",3,2,87,5429646,82.42811501597444,0,0.8177880480133513,2
771,"['trrp', 'gas', 'regas', 'gad', 'ctwav']",2,2,23,99494,78.99361022364218,0,0.7837974196033122,1
772,"['rp', 'rerp', 'trrp', 'gas', 'trgas', 'gad', 'regad', 'trgad', 'mk', 'ctwav']",2,1,13,25940,75.95846645367412,0,0.7498619937094807,1
773,"['rp', 'trrp', 'gas', 'regas', 'gad', 'regad', 'mk', 'trmk']",2,3,55,729920,80.19169329073482,0,0.7980537903588163,2
774,"['rerp', 'trrp', 'gas', 'regas', 'trgas', 'gad', 'mk', 'remk', 'trmk']",4,2,12,423500,84.82428115015975,0,0.8420232364079852,3
775,"['rp', 'rerp', 'trrp', 'gas', 'trgas', 'remk']",3,2,77,4277092,85.78274760383387,0,0.8559445407279029,2
776,"['rp', 'regas', 'gad', 'trgad', 'mk', 'remk', 'trmk']",2,1,46,215362,78.59424920127796,0,0.7828615443866743,1
777,"['rp', 'trrp', 'mk', 'trmk', 'ctwav']",4,3,66,17330297,88.01916932907348,0,0.8745465049104564,5
778,"['rp', 'trrp', 'trgas']",4,2,64,11751266,88.01916932907348,0,0.8747981256820078,3
779,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'remk', 'trmk', 'ctwav']",2,1,33,122903,77.23642172523962,0,0.76649464022081,1
780,"['rp', 'trrp', 'regas', 'gad', 'regad', 'trgad', 'remk', 'ctwav']",3,3,34,1145639,82.66773162939297,0,0.8207651325502279,3
781,"['rp', 'trrp', 'trgas', 'mk', 'ctwav']",4,2,64,11757538,88.01916932907348,0,0.875175556839335,3
782,"['rerp', 'trgas', 'trgad', 'ctwav']",2,1,88,742964,73.3226837060703,0,0.7334694139546825,1
783,"['gas', 'regas', 'trgas', 'regad', 'ctwav']",3,2,15,186202,81.78913738019169,0,0.8163912959753514,2
784,"['rerp', 'regas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'trmk']",2,2,58,560310,78.83386581469648,0,0.7811836446498491,1
785,"['rerp', 'trrp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'trgad', 'ctwav']",4,3,42,7041899,86.0223642172524,0,0.8538892098337506,5
786,"['rerp', 'trrp', 'gad', 'regad', 'trgad', 'mk']",2,1,75,564283,82.98722044728434,0,0.8272507863149111,1
787,"['rp', 'trgas', 'mk', 'remk']",2,2,63,666658,78.19488817891374,0,0.7784029783683164,1
788,"['rerp', 'trrp', 'gad', 'mk', 'ctwav']",2,2,44,321444,76.27795527156549,0,0.7651543744784646,1
789,"['regas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",3,3,66,4270415,80.19169329073482,0,0.7993118942165736,3
790,"['rp', 'trrp', 'ctwav']",4,2,59,10330892,88.01916932907348,0,0.876182039925541,3
791,"['rp', 'rerp', 'gas', 'regas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'ctwav']",3,1,45,924406,82.10862619808307,0,0.8145734642788369,1
792,"['rp', 'trrp', 'regad', 'trgad', 'mk', 'trmk']",4,3,40,6383892,82.42811501597444,0,0.8133846845112009,5
793,"['rp', 'trrp', 'regas', 'regad', 'mk', 'remk']",4,1,15,458686,85.14376996805112,0,0.8464959240002567,2
794,"['rp', 'rerp', 'trgas', 'gad', 'regad', 'trgad', 'remk', 'trmk']",2,1,37,151498,76.27795527156549,0,0.7633930290776045,1
795,"['rp', 'regas', 'mk', 'trmk', 'ctwav']",4,2,73,15709276,87.22044728434504,0,0.8662584248026189,3
796,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'trgas', 'mk', 'ctwav']",4,1,31,1818042,86.98083067092652,0,0.8659233583670325,2
797,"['regas', 'trgas', 'gad', 'mk', 'remk']",3,3,60,3524897,81.629392971246,0,0.8155388664227485,3
798,"['trrp', 'mk', 'remk', 'trmk']",3,3,50,2450163,81.15015974440895,0,0.8158752166377816,3
799,"['rp', 'rerp', 'trrp', 'gas', 'trgas', 'gad', 'regad', 'mk', 'remk']",2,3,49,586963,84.34504792332268,0,0.8400949996790551,2
800,"['rp', 'rerp', 'gas', 'regas', 'trgas', 'gad', 'regad', 'remk', 'ctwav']",2,1,50,257589,76.91693290734824,0,0.7715835419474933,1
801,"['rp', 'gas', 'regas', 'gad', 'mk', 'remk', 'trmk', 'ctwav']",2,1,16,31086,63.81789137380192,0,0.6134912382052763,1
802,"['gas', 'gad', 'trgad', 'trmk']",4,1,43,3416767,86.34185303514377,0,0.8627652609281726,2
803,"['gas', 'trgas', 'regad', 'trgad', 'trmk', 'ctwav']",3,1,15,115390,86.18210862619809,0,0.8632967456191027,1
804,"['rp', 'trrp', 'gas', 'regas', 'regad', 'trgad', 'trmk', 'ctwav']",4,1,21,864200,86.26198083067092,0,0.8566146735990757,2
805,"['rp', 'trrp', 'regas', 'gad', 'trgad', 'mk', 'remk', 'trmk']",4,2,20,1162132,85.06389776357827,0,0.8439938378586559,3
806,"['rp', 'rerp', 'regas', 'gad', 'trgad', 'mk', 'remk']",2,1,49,252689,74.36102236421725,0,0.7442313370562936,1
807,"['regad', 'mk', 'remk', 'ctwav']",2,3,16,62694,78.19488817891374,0,0.7733705629372873,2
808,"['rerp', 'trrp', 'gas', 'regas', 'gad', 'regad', 'mk', 'remk']",4,2,45,6090884,83.86581469648563,0,0.8345182617626292,3
809,"['rp', 'rerp', 'regas', 'trgas', 'gad', 'regad', 'remk', 'trmk', 'ctwav']",4,3,55,12496528,85.8626198083067,0,0.8516528660376147,5
810,"['rp', 'rerp', 'regas', 'trgas', 'gad', 'trgad', 'remk']",2,2,81,1099088,81.70926517571885,0,0.8117504332755632,1
811,"['rp', 'trrp', 'gas', 'regad', 'trgad', 'mk', 'ctwav']",3,1,47,998246,84.98402555910543,0,0.8440079594325695,1
812,"['trrp', 'regas', 'gad', 'regad']",2,3,30,211028,75.23961661341853,0,0.7430695166570384,2
813,"['regas', 'trgas', 'gad', 'trmk', 'ctwav']",2,1,16,28734,69.80830670926518,0,0.6833891777392644,1
814,"['trrp', 'gas', 'regas', 'trgas', 'trgad', 'mk', 'trmk']",2,2,89,1320076,78.59424920127796,0,0.783490596315553,1
815,"['rp', 'rerp', 'trrp', 'gas', 'trgas', 'trmk']",4,1,89,14254899,87.06070287539936,0,0.8667899094935491,2
816,"['rp', 'rerp', 'trrp', 'gad', 'regad', 'mk']",3,3,82,6568959,85.38338658146965,0,0.849598818922909,3
817,"['rerp', 'trrp', 'gas', 'trgad', 'ctwav']",4,3,25,2705567,86.98083067092652,0,0.8650426856666024,5
818,"['rerp', 'gas', 'regas', 'regad', 'trgad', 'trmk']",2,2,20,71252,69.32907348242811,0,0.6868707875986906,1
819,"['rp', 'trrp', 'mk', 'ctwav']",4,2,46,6081868,87.30031948881789,0,0.8667475447718083,3
820,"['rp', 'trrp', 'gad', 'trgad', 'mk']",3,2,75,4058212,86.42172523961662,0,0.8601091212529687,2
821,"['rp', 'trrp', 'gad', 'mk']",3,2,75,4054488,86.0223642172524,0,0.8553989344630593,2
822,"['rp', 'trrp', 'trgas', 'gad', 'remk', 'ctwav']",4,1,82,11837829,86.98083067092652,0,0.8627780987226396,2
823,"['rp', 'ctwav']",4,2,67,13259764,87.30031948881789,0,0.8676282174722383,3
824,"['trrp', 'gas', 'regas', 'trmk']",2,3,41,407831,75.23961661341853,0,0.7440759997432441,2
825,"['rerp', 'trrp', 'gas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'trmk', 'ctwav']",4,3,51,10782163,86.98083067092652,0,0.8656717375954811,5
826,"['rerp', 'gas', 'trgas', 'trgad', 'mk', 'remk', 'ctwav']",2,1,28,84275,74.92012779552715,0,0.734822517491495,1
827,"['rerp', 'gas', 'regas', 'mk', 'remk', 'trmk', 'ctwav']",4,2,36,3736280,84.10543130990415,0,0.8329661724115797,3
828,"['rp', 'trrp', 'gas', 'trgas', 'regad', 'trgad', 'trmk']",4,1,38,2556670,86.5814696485623,0,0.8629745169779832,2
829,"['rp', 'rerp', 'regas', 'trgas', 'gad', 'regad', 'trgad', 'mk', 'trmk', 'ctwav']",4,3,28,3142645,86.82108626198082,0,0.862680531484691,5
830,"['rp', 'trrp', 'regas', 'mk', 'remk']",3,3,33,1140641,81.23003194888179,0,0.803531677257847,3
831,"['rerp', 'trmk']",4,1,14,349494,80.43130990415335,0,0.7933564413633739,2
832,"['rp', 'rerp', 'trrp', 'gas', 'trgas', 'gad', 'mk', 'remk', 'trmk']",2,1,49,257589,75.87859424920129,0,0.7628345850182939,1
833,"['gas', 'regas', 'regad', 'mk', 'remk', 'trmk', 'ctwav']",2,1,92,824483,81.23003194888179,0,0.8128416458052506,1
834,"['rp', 'rerp', 'trgas', 'gad', 'regad', 'trgad', 'mk', 'remk', 'trmk']",4,2,66,12514888,85.70287539936102,0,0.8499197637845818,3
835,"['rp', 'trrp', 'trgas', 'mk', 'remk', 'ctwav']",4,2,66,12505186,88.17891373801918,0,0.8760279863919378,3
836,"['trrp', 'gas', 'trgas', 'regad', 'trgad', 'ctwav']",3,2,15,186986,87.38019169329074,0,0.8736529944155593,2
837,"['rp', 'gad', 'trgad', 'mk']",3,2,83,4948988,85.78274760383387,0,0.8544348160985943,2
838,"['rp', 'regas', 'trgas', 'gad', 'trgad', 'remk', 'ctwav']",2,1,77,597306,78.83386581469648,0,0.7886064574106169,1
839,"['rp', 'trgas', 'trgad', 'remk']",3,2,74,3844486,80.99041533546325,0,0.8130098209127671,2
840,"['trrp', 'gas', 'trgas', 'gad', 'trgad', 'mk', 'ctwav']",3,2,21,349966,88.33865814696486,0,0.8840516079337569,2
841,"['rp', 'trrp', 'gas', 'trgas', 'gad', 'regad', 'trgad', 'remk', 'trmk', 'ctwav']",3,3,32,1019562,84.50479233226837,0,0.8405699980743309,4
842,"['trrp', 'regas', 'trgas', 'gad', 'mk', 'trmk', 'ctwav']",4,2,54,8382178,84.66453674121406,0,0.8417998587842608,3
843,"['rp', 'rerp', 'trrp', 'trgas', 'mk', 'trmk', 'ctwav']",3,1,36,565949,82.18849840255591,0,0.8182078438924194,1
844,"['rp', 'trrp', 'trgas', 'trgad', 'mk']",4,2,59,10336772,88.89776357827476,0,0.885210860774119,3
845,"['rp', 'trrp', 'trgas', 'trgad', 'mk', 'remk']",4,2,66,12505186,88.4185303514377,0,0.8798857436292444,3
846,"['gas', 'trgas', 'gad', 'trgad', 'mk', 'trmk', 'ctwav']",3,2,21,349966,84.10543130990415,0,0.8388792605430387,2
847,"['rp', 'trrp', 'trgad', 'mk', 'remk', 'trmk']",4,2,40,4606742,88.49840255591054,0,0.8817587778419668,3
848,"['rp', 'gas', 'trgas', 'gad', 'trgad']",2,2,38,241434,80.59105431309904,0,0.8028897875345016,1
849,"['rp', 'rerp', 'gas', 'regas', 'trgas', 'regad', 'trgad', 'mk', 'remk']",4,3,60,14340257,86.0223642172524,0,0.8540150202195264,5
850,"['rp', 'rerp', 'trrp', 'gas', 'trgas', 'regad']",4,3,19,1606747,82.74760383386581,0,0.8171025097888183,5
851,"['rp', 'regad', 'trgad', 'mk', 'remk']",4,3,57,13390823,86.0223642172524,0,0.8551473136915078,5
852,"['rp', 'rerp', 'trrp', 'gas', 'regas', 'regad', 'mk', 'trmk', 'ctwav']",2,3,96,2112314,80.59105431309904,0,0.8064124783362219,2
853,"['rp', 'trrp', 'regas', 'trgas', 'mk', 'remk']",4,3,64,16301394,88.33865814696486,0,0.8780127094165223,5
854,"['rp', 'trrp', 'regas', 'trgas', 'trmk']",4,2,51,7769608,88.01916932907348,0,0.8741690737531291,3
855,"['regas', 'regad', 'mk', 'remk', 'trmk', 'ctwav']",4,1,80,11268782,85.3035143769968,0,0.8492355093394954,2
856,"['rp', 'trrp', 'trgas', 'mk', 'remk']",4,2,59,10336772,88.57827476038338,0,0.8813672251107261,3
857,"['rp', 'gas', 'regas', 'trgas', 'gad', 'trgad', 'mk', 'trmk']",3,2,26,487254,82.18849840255591,0,0.8177046023493164,2
858,"['regas', 'mk']",2,2,14,33804,57.42811501597444,0,0.5426574234546504,1
859,"['rp', 'rerp', 'trrp', 'gas', 'trgas', 'gad', 'regad', 'trgad', 'remk', 'ctwav']",3,1,41,772959,83.14696485623003,0,0.8250837666088966,1
